experiment_id,sector_id,subasset_id,algorithm,profile,horizon,holding_sessions,stock_or_etf_track,status,failure_reason,market_backtest_run,holdout_contaminated,provisional_finalist,winner,net_cagr,max_drawdown,sharpe,sortino,calmar,es95_loss,net_excess_return_mean,net_excess_return_block_ci,win_rate,payoff_ratio,median_return,worst_decile,rank_ic,benchmark_beat_rate,mean_exposure,peak_exposure,turnover,empty_selection_day_fraction,cost_2x_return,cost_4x_return,independent_events,raw_signals,deduped_events,data_missing_rejections,pit_qualify_rate,delisted_coverage,history_coverage,capital_usd,cost_multiple
industrials__A_trend_quality__aggressive__short,industrials,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,25000,2
industrials__A_trend_quality__aggressive__short,industrials,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,25000,4
industrials__A_trend_quality__aggressive__short,industrials,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,1
industrials__A_trend_quality__aggressive__short,industrials,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,2
industrials__A_trend_quality__aggressive__short,industrials,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,4
industrials__A_trend_quality__aggressive__short,industrials,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,500000,1
industrials__A_trend_quality__aggressive__short,industrials,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,500000,2
industrials__A_trend_quality__aggressive__short,industrials,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,500000,4
industrials__A_trend_quality__aggressive__short,industrials,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,1000000,1
industrials__A_trend_quality__aggressive__short,industrials,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,1000000,2
industrials__A_trend_quality__aggressive__short,industrials,,A_trend_quality,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,1000000,4
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,25000,1
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,25000,2
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,25000,4
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,1
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,2
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,4
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,500000,1
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,500000,2
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,500000,4
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,1000000,1
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,1000000,2
industrials__A_trend_quality__aggressive__mid,industrials,,A_trend_quality,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,1000000,4
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,25000,1
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,25000,2
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,25000,4
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,1
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,2
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,4
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,500000,1
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,500000,2
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,500000,4
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,1000000,1
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,1000000,2
industrials__A_trend_quality__aggressive__long,industrials,,A_trend_quality,aggressive,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,1000000,4
industrials__B_confirmed_base_breakout__conservative__short,industrials,,B_confirmed_base_breakout,conservative,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,25000,1
industrials__B_confirmed_base_breakout__conservative__short,industrials,,B_confirmed_base_breakout,conservative,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,25000,2
industrials__B_confirmed_base_breakout__conservative__short,industrials,,B_confirmed_base_breakout,conservative,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,25000,4
industrials__B_confirmed_base_breakout__conservative__short,industrials,,B_confirmed_base_breakout,conservative,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,1
industrials__B_confirmed_base_breakout__conservative__short,industrials,,B_confirmed_base_breakout,conservative,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,2
industrials__B_confirmed_base_breakout__conservative__short,industrials,,B_confirmed_base_breakout,conservative,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,100000,4
industrials__B_confirmed_base_breakout__conservative__short,industrials,,B_confirmed_base_breakout,conservative,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,500000,1
industrials__B_confirmed_base_breakout__conservative__short,industrials,,B_confirmed_base_breakout,conservative,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,500000,2
